step,action0,action1,action2,action3,action4,action5,action6,action7,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,state11,state12,state13,state14,state15,state16,state17,state18,state19,state20,state21,state22,state23,state24,state25,state26,
545,-0.0105154,0.364555,-0.099152,-0.0328678,-0.157167,0,0.241118,0.036882,0.501112,0.996091,0.00247536,-0.0388986,0.079273,0.508148,0.779833,-0.223865,-0.523859,-0.541275,-0.612265,0.491068,0.762399,2.96532,-1.34782,0.863431,0.604961,-0.827782,-1.52885,7.46106,2.16103,2.11943,-0.00627482,0.986333,-0.0127755,-0.0526537,4.66735,
546,-0.00200293,0.307664,-0.188138,-0.169661,-0.319396,0,0.260446,0.045258,0.5312,0.996437,0.0203784,-0.0534617,0.0619623,0.5532,0.879205,-0.150378,-0.524317,-0.450385,-0.606272,0.485375,1.05657,2.66193,-1.27205,0.347145,0.633607,-0.582205,-0.497151,-1.1186,1.81692,0.852768,-0.00935365,2.64843,0.252855,-0.157992,7.08277,
547,-0.000644803,0.196051,-0.242807,-0.221076,-0.388175,0,0.212865,0.0405133,0.569348,0.996239,0.0157036,-0.0753935,0.0397102,0.464658,0.936876,-0.165615,-0.524742,-0.281342,-0.581388,0.481196,1.27309,2.12935,-0.477281,1.01144,-0.87574,-0.543378,-1.28658,-2.41867,0.498411,-1.44671,-0.0159481,4.13118,0.7191,-0.0224059,-0.720236,
548,0.00594403,0.0292624,-0.310399,-0.272527,-0.286873,0,0.127684,0.0258893,0.605362,0.996174,-0.00409676,-0.0866246,0.0108468,0.302106,0.920533,-0.306828,-0.525453,-0.0414611,-0.53898,0.479846,1.23395,1.93867,-0.444835,0.430709,-0.910207,-0.353658,-0.874667,-4.06901,-1.13905,-4.17963,-0.0113982,5.45321,0.975877,-0.0319187,-0.431507,
549,0.0171606,-0.173044,-0.339754,-0.310848,-0.12076,0,-0.00627549,0.00356264,0.612957,0.995478,-0.026274,-0.0908899,-0.00848487,0.0469604,0.814745,-0.546984,-0.525821,0.247603,-0.515361,0.479214,1.21809,1.90436,-0.308588,-0.104875,-0.953523,-0.0297998,-0.992213,-6.10264,-3.07531,-2.26667,-0.00398897,6.11661,-0.169261,0.0120833,-0.203323,
550,0.029247,-0.366904,-0.265672,-0.30808,-0.108704,0,-0.190929,-0.0176282,0.594304,0.994272,-0.0463523,-0.088204,-0.0386706,-0.311745,0.607341,-0.539851,-0.526067,0.545116,-0.523595,0.482887,1.17642,2.10171,-0.185348,-0.638841,-0.938949,0.319464,-0.752738,-8.23893,-5.20602,0.512853,-0.00450048,4.73598,-0.14633,0.126163,-1.4521,
551,0.0161218,-0.365943,0.0608916,-0.0779084,-0.0617233,0,-0.317142,-0.0251956,0.553247,0.992379,-0.0687943,-0.088409,-0.051327,-0.569724,0.475042,-0.526384,-0.526058,0.543543,-0.533887,0.494137,1.03889,2.42864,-0.604576,-0.919187,-0.458831,-0.0600709,-0.878322,0.454854,0.993264,0.101904,0.0191957,-1.43652,-0.260773,0.338756,-4.03655,
552,0.0792617,-0.28512,0.176168,-0.0178861,0.0457576,0,-0.295492,-0.025158,0.509458,0.996358,-0.0404268,-0.0547477,-0.0513785,-0.522793,0.516914,-0.52402,-0.522988,0.415375,-0.550993,0.512605,0.773998,2.31497,-0.851394,-1.1011,1.36629,1.77263,0.265476,1.15305,0.539385,0.00905206,0.00509965,-3.6631,-0.427558,0.413236,-6.52363,
553,0.0545907,-0.128443,0.276505,0.0433393,0.164004,0,-0.252026,-0.0218583,0.44075,0.99898,-0.00457377,-0.0141495,-0.0426307,-0.434734,0.54006,-0.515219,-0.523403,0.182947,-0.576514,0.528517,0.468848,2.45065,-0.98565,-1.59225,1.07336,1.05593,0.499508,2.36017,0.394385,0.34085,-0.00663201,-5.62509,-0.590873,-0.0735037,-1.1751,
554,0.0222232,0.0924701,0.295146,0.0898821,0.119267,0,-0.169147,-0.0143576,0.387599,0.999777,-0.0110071,0.00314352,-0.017767,-0.273482,0.56385,-0.469797,-0.52341,-0.131356,-0.6027,0.524836,0.502858,2.35555,-2.25251,0.870978,0.241088,0.118986,1.08235,3.82707,0.401839,1.47812,0.0132935,-6.72313,-0.264086,-0.0391816,0.704725,
555,0.0025199,0.331511,0.332272,0.13369,0.0327652,0,-0.0428823,-0.00200153,0.430423,0.99999,-0.00151396,-0.00418709,0.00035355,-0.0359455,0.597996,-0.375441,-0.523464,-0.48801,-0.616335,0.523871,0.554613,2.43194,-2.4518,0.635549,0.392657,-0.450635,0.522553,5.71228,0.989934,2.28302,-0.00394822,-7.57194,-0.309613,-0.00607776,1.35359,
556,0.0224757,0.369315,-0.105459,-0.0392125,-0.102025,0,0.138419,0.0189948,0.453471,0.999727,0.0132301,-0.00749377,-0.0177126,0.304249,0.670563,-0.256175,-0.524113,-0.549066,-0.630591,0.523689,0.680929,2.36227,-2.02675,0.294079,0.541116,0.125584,-1.29221,7.86667,1.90259,2.46521,-0.0162354,0.70489,-0.261876,-0.00225686,3.6841,
557,-0.0114931,0.336762,-0.0978486,-0.145707,-0.266533,0,0.274224,0.0402479,0.499495,0.99892,0.00255817,-0.0315266,-0.0340207,0.57167,0.756507,-0.154975,-0.524713,-0.496382,-0.634228,0.523916,0.924059,1.82756,-0.682677,1.43779,-1.09854,-0.856897,-0.0243736,-0.106229,1.53543,1.58867,-0.0211421,1.34975,0.12659,-0.000974606,5.99982,
558,0.00362694,0.262714,-0.200859,-0.202141,-0.405685,0,0.248319,0.0392452,0.557498,0.99786,-0.0259953,-0.050799,-0.0319267,0.524015,0.804721,-0.125914,-0.525739,-0.38106,-0.620748,0.521663,1.25644,1.6649,-0.634312,0.824394,-0.961012,-0.420914,0.115683,-1.3366,0.401756,-0.407831,-0.0252563,3.25461,0.406949,-0.0856133,3.02919,
559,0.0208111,0.124535,-0.286346,-0.252443,-0.345509,0,0.196162,0.0309129,0.582936,0.997118,-0.0484702,-0.0515525,-0.0273734,0.421865,0.787199,-0.219589,-0.527164,-0.17732,-0.593897,0.518102,1.24466,1.40366,-0.625017,0.225427,-0.894479,0.0744003,0.38548,-2.73588,-1.09011,-3.31542,-0.0279337,4.87852,0.667992,-0.0578488,-0.718031,
560,0.0303791,-0.0676711,-0.345116,-0.29575,-0.193477,0,0.101213,0.0151148,0.580452,0.99627,-0.0721075,-0.0452502,-0.0141241,0.236074,0.687653,-0.444352,-0.528416,0.0960009,-0.55559,0.518953,1.22564,1.16123,-0.617336,-0.324117,-0.936681,0.349862,0.796564,-4.67915,-2.87768,-5.65642,-0.0215511,6.04514,0.86371,0.0904493,-0.143017,
561,0.0546146,-0.281565,-0.361875,-0.326867,-0.112364,0,-0.0490483,-0.00254024,0.552414,0.995667,-0.0879503,-0.0294674,-0.00659854,-0.0539004,0.506132,-0.552091,-0.528632,0.4099,-0.515445,0.525081,1.20608,1.28956,-0.411118,-0.673577,0.388683,1.0514,0.0793811,-6.9069,-1.81459,0.624859,0.0433098,6.5059,0.173508,-0.000216242,-0.638856,
562,-0.00408683,-0.379326,0.0465054,-0.18854,-0.095746,0,-0.262373,-0.0217294,0.525871,0.996835,-0.0770439,-0.018083,0.00752093,-0.457227,0.510463,-0.529473,-0.524801,0.565558,-0.521406,0.52414,1.12714,0.762717,0.0510743,-0.071834,0.215309,-0.642918,0.900503,-9.2087,0.390978,0.21168,0.139834,-0.79845,-0.178326,-0.0124626,-2.42662,
563,0.0209229,-0.32647,0.133653,-0.0280392,-0.0218769,0,-0.32079,-0.027835,0.516222,0.997704,-0.0625316,-0.0215252,0.0146206,-0.573888,0.521023,-0.524597,-0.522825,0.480003,-0.534077,0.523526,0.939068,0.899477,-0.388162,-0.400882,0.683941,0.0819724,-0.041898,1.37574,0.0808505,0.0307918,-0.0202656,-2.61841,-0.328102,-0.0174215,-5.07139,
564,0.0303337,-0.204627,0.248201,0.0336905,0.103898,0,-0.275676,-0.0235075,0.483092,0.998733,-0.0447821,-0.0157756,0.0166647,-0.482682,0.523124,-0.523838,-0.523819,0.293999,-0.555157,0.523866,0.63187,1.005,-0.504804,-0.929712,0.760483,0.353146,0.206242,2.26523,0.014868,0.00465297,-0.0195274,-4.8045,-0.51313,-0.00185038,-7.1993,
565,0.0176044,-0.00663341,0.335599,0.0944981,0.14771,0,-0.196086,-0.0161535,0.42868,0.999289,-0.0256839,-0.0159029,0.0225649,-0.327123,0.530365,-0.504455,-0.523564,0.00939616,-0.584236,0.523802,0.491163,1.13958,-0.593903,-1.18969,1.46509,-0.0147133,0.194282,3.93977,0.273084,0.767901,0.0481647,-6.55802,-0.644557,-0.000639504,0.676328,
566,-0.00363963,0.232561,0.334222,0.131536,0.0932938,0,-0.063879,-0.00402825,0.394312,0.999298,-0.0103616,0.00312125,0.0358549,-0.0775262,0.558021,-0.445632,-0.523295,-0.335555,-0.61242,0.523761,0.525752,2.23628,-1.68212,0.389546,-0.864981,-0.628487,-0.0223035,5.8025,0.637585,1.67086,-0.00689024,-7.16332,-0.360968,0.00191975,0.707689,
567,-0.0125458,0.390126,-0.0795402,-0.0277699,-0.00810775,0,0.116482,0.014545,0.443606,0.999591,-0.0176307,-0.0166618,0.0151695,0.258498,0.60432,-0.345663,-0.523623,-0.583514,-0.622013,0.523662,0.603463,2.4012,-1.70936,0.859796,0.284836,-0.886237,-1.94807,7.77093,1.36614,2.32889,-0.0125976,0.424257,-0.177686,-0.00237985,2.3715,
568,0.00860984,0.351796,-0.143275,-0.137432,-0.161752,0,0.284687,0.0362932,0.477986,0.998871,-0.0135321,-0.0327772,-0.0316016,0.585995,0.66543,-0.23368,-0.52431,-0.520542,-0.626754,0.521029,0.790385,2.17369,-1.53768,0.485307,-0.013186,-0.275465,-1.21592,1.28546,1.08368,2.12912,-0.0161515,1.67292,-0.021726,-0.117908,5.08113,
569,-0.0588128,0.267258,-0.228963,-0.215899,-0.330207,0,0.257951,0.0345198,0.493158,0.997275,-0.0166368,-0.0513714,-0.0502699,0.534935,0.693297,-0.159661,-0.524875,-0.387983,-0.620914,0.517208,1.10156,2.12759,-1.06857,0.588081,-0.77777,-2.22663,-0.325669,-1.75409,0.0480112,0.856949,0.00202819,3.52641,0.321993,0.0459574,7.24504,
570,0.0382644,0.124936,-0.293045,-0.267346,-0.385356,0,0.193388,0.0248731,0.542072,0.994611,-0.044854,-0.0722283,-0.0593226,0.407159,0.656201,-0.174569,-0.523703,-0.177898,-0.593607,0.512857,1.28017,1.83062,-0.614501,0.794954,-0.358727,0.582744,0.27119,-3.36056,-1.51958,-1.44218,0.0561778,5.01477,0.659435,-0.303463,-1.16367,
571,0.0499268,-0.0714986,-0.349925,-0.310029,-0.28107,0,0.0821959,0.00941228,0.568463,0.995961,-0.0551974,-0.0522583,-0.04779,0.189703,0.53286,-0.315204,-0.523337,0.101449,-0.556778,0.504913,1.23279,1.59119,-0.605361,0.268575,-0.491038,0.920836,0.797181,-5.32043,-3.39933,-4.16145,-0.00706974,6.14943,0.813831,-0.0170189,-0.494472,
572,0.0450309,-0.285564,-0.361736,-0.334979,-0.107364,0,-0.092282,-0.00633311,0.572294,0.99741,-0.0608045,-0.0302898,-0.0236271,-0.133569,0.509211,-0.553117,-0.523701,0.416059,-0.518983,0.512884,1.19554,1.56578,-0.512651,-0.129546,-0.141627,0.778651,0.750342,-7.57508,0.387126,-2.15014,-0.00560395,6.444,0.216488,0.341362,-0.990701,
573,0.0389826,-0.379934,0.0285693,-0.174467,-0.0746285,0,-0.318313,-0.0275551,0.55409,0.997738,-0.0662226,-0.0112503,0.00267089,-0.568865,0.520335,-0.541113,-0.52385,0.566564,-0.521814,0.528334,1.09521,2.04467,-0.581368,-0.606361,-0.290926,0.603385,1.55295,-7.93418,0.0895693,0.566579,0.000906784,-0.846642,-0.11991,-0.0389231,-3.00588,
574,0.0441276,-0.319412,0.139781,-0.0130463,0.0033339,0,-0.317631,-0.027602,0.512644,0.996842,-0.0775559,0.0057127,0.0160717,-0.567304,0.522656,-0.525262,-0.523621,0.468841,-0.532874,0.524889,0.879048,2.18663,-0.968716,-1.07936,-0.452606,0.752573,0.527202,1.74893,0.0170501,0.0854828,0.00486042,-3.06717,-0.318543,-0.0428156,-5.62001,
575,-0.031241,-0.182919,0.240466,0.0479222,0.136014,0,-0.263387,-0.0223298,0.460331,0.99804,-0.0497933,0.0259187,0.0276631,-0.458305,0.523339,-0.519881,-0.523597,0.262049,-0.552643,0.523932,0.546162,1.54079,-1.41183,-0.80543,2.50109,-1.42681,0.477274,2.56031,0.00588796,0.111761,-0.0072749,-5.18563,-0.461196,-0.00410414,-7.64882,
576,-0.0248423,0.0274256,0.318256,0.10538,0.136821,0,-0.176526,-0.0143672,0.414498,0.998724,-0.00120927,-0.026131,0.0431977,-0.289706,0.53263,-0.489803,-0.523549,-0.0388573,-0.578537,0.51835,0.493368,1.91743,-1.53802,-0.739488,-0.353961,-1.24168,1.33908,4.16094,0.331583,1.05895,0.000951899,-6.76156,-0.508077,-0.23026,0.852783,
577,0.0717915,0.268657,0.348772,0.151089,0.0702861,0,-0.0382532,-0.0015651,0.40834,0.995976,-0.006036,0.00575555,0.0892337,-0.029637,0.56714,-0.420195,-0.523424,-0.390118,-0.599761,0.501835,0.53896,2.7207,-1.60584,-0.0551056,0.528064,1.55505,1.56488,6.19817,1.03325,1.82182,-0.00412209,-7.41206,-0.417967,-0.405484,0.988279,
578,0.00973648,0.383158,-0.0800871,-0.021049,-0.0419941,0,0.15357,0.019741,0.430771,0.996689,0.00555653,-0.00135369,0.0811109,0.330611,0.64134,-0.31552,-0.523918,-0.571908,-0.614369,0.501524,0.634785,2.09671,-0.909934,0.872784,-0.420317,-0.242508,-1.33465,8.30284,1.98792,2.3276,-0.0171604,0.89899,-0.154994,0.388904,2.79123,
579,-0.0351171,0.339059,-0.129701,-0.146498,-0.197452,0,0.272669,0.038752,0.468419,0.99773,-0.00639708,-0.0216276,0.0634572,0.566991,0.73437,-0.2105,-0.524588,-0.500056,-0.618081,0.522335,0.8407,1.67185,-0.65208,0.674469,-0.776945,-1.53995,0.166541,-0.505855,1.73995,1.86878,-0.00603424,1.94184,0.0065546,0.441002,5.40655,
580,-0.0386541,0.248216,-0.207823,-0.194918,-0.355593,0,0.243382,0.0378302,0.502629,0.995122,-0.0239228,-0.0651555,0.0701038,0.513421,0.791686,-0.154957,-0.524987,-0.35909,-0.608509,0.524725,1.16338,1.50072,-0.203337,0.849264,-1.49258,-1.64271,-0.0392213,-1.51195,0.571795,0.37984,-0.00724252,3.63459,0.406345,-0.121262,7.44451,
581,0.0342496,0.096775,-0.29324,-0.244813,-0.364407,0,0.185147,0.0292464,0.532899,0.99427,-0.0322369,-0.0681949,0.0757487,0.400636,0.784199,-0.199629,-0.523172,-0.137509,-0.582325,0.511362,1.26339,1.1426,-0.28374,0.321439,-0.0810989,0.467088,0.423451,-2.97424,-0.867487,-2.16793,0.00220719,5.21093,0.647932,-0.4052,-1.07506,
582,0.0458859,-0.105462,-0.349012,-0.286179,-0.242008,0,0.0824423,0.0131015,0.535978,0.993708,-0.0383519,-0.0523719,0.0912776,0.201932,0.696822,-0.371862,-0.523466,0.149941,-0.545214,0.497749,1.22678,0.908258,-0.35193,-0.192502,-0.216064,0.80365,0.898843,-4.95677,-2.61411,-4.70118,-0.00550819,6.2783,0.836194,-0.141756,-0.361778,
583,0.0256221,-0.321155,-0.358099,-0.312625,-0.101565,0,-0.0760942,-0.00495885,0.525438,0.991373,-0.0569995,-0.0413752,0.110541,-0.103054,0.516772,-0.560229,-0.523591,0.471592,-0.515497,0.499685,1.19333,0.536244,-0.132639,-0.327452,-0.897569,0.217094,0.373062,-7.20544,-3.72084,0.0416648,-0.00156739,6.59065,-0.0709361,0.216144,-1.00215,
584,0.0180781,-0.374363,0.053505,-0.166684,-0.0756134,0,-0.293497,-0.0244631,0.50511,0.989499,-0.0532701,-0.0406869,0.128057,-0.519579,0.50574,-0.534198,-0.523337,0.557364,-0.522742,0.51404,1.08593,1.06736,0.0254237,-0.554817,0.897709,-0.000791866,0.885046,-9.43896,0.515528,0.367213,-0.00447193,-0.938237,-0.158311,0.362352,-3.27973,
585,0.0326776,-0.313569,0.153829,0.00249053,0.012133,0,-0.317103,-0.0274299,0.46887,0.990839,-0.0289741,-0.0307814,0.128265,-0.566399,0.520224,-0.525019,-0.523554,0.459644,-0.535034,0.526249,0.857299,1.32182,-0.370018,-0.975022,1.04739,0.421222,-0.138805,1.51336,0.114597,0.053782,-0.00448671,-2.97447,-0.330768,-0.0320399,-5.84337,
586,0.0351362,-0.179429,0.265928,0.0643253,0.148987,0,-0.266787,-0.0227718,0.406492,0.991657,-0.00341475,-0.0139433,0.1281,-0.464821,0.52622,-0.520321,-0.523774,0.256937,-0.55617,0.524298,0.514795,1.47111,-0.463945,-1.50998,1.0718,0.49214,0.105899,2.54209,0.127279,0.134172,-0.00217082,-5.11852,-0.512801,-0.0220344,-6.43554,
587,0.000220872,0.0182555,0.310899,0.112278,0.137058,0,-0.182482,-0.0150986,0.390796,0.988144,-0.00463538,0.000402566,0.153461,-0.300521,0.539603,-0.490737,-0.523121,-0.0258613,-0.575167,0.523851,0.494359,2.50837,-0.969655,0.512034,-0.00533922,-0.516738,0.957526,3.98912,0.379787,1.10222,-0.00860138,-6.2857,-0.299331,-0.00115599,0.87252,
588,0.006555,0.251866,0.356119,0.161079,0.0641352,0,-0.0494258,-0.00266083,0.40818,0.983926,-0.0122143,-0.0109182,0.177823,-0.0494201,0.578222,-0.412169,-0.523512,-0.364606,-0.591509,0.523661,0.540388,2.72698,-1.05854,0.270096,-0.79778,-0.334059,0.893039,6.01443,1.13959,2.03654,-0.00460963,-7.24305,-0.333974,-0.00212928,0.970164,
589,0.0049514,0.382035,-0.0707581,-0.000805573,-0.0529095,0,0.137586,0.0184493,0.442861,0.984777,-0.00985502,-0.0174701,0.17266,0.3017,0.6568,-0.299358,-0.52379,-0.570045,-0.601361,0.523675,0.634017,2.87626,-1.02791,0.699605,0.2948,-0.380685,-1.20288,8.11711,2.07206,2.46958,-0.0113634,0.663418,-0.143514,-0.000134045,2.75848,
590,0.0071179,0.344697,-0.1243,-0.121614,-0.210943,0,0.278121,0.0408502,0.466267,0.988016,0.000601117,-0.0267377,0.152016,0.579494,0.757474,-0.18898,-0.524373,-0.509097,-0.604944,0.523389,0.838495,2.57723,-0.937819,0.224183,0.377957,-0.31865,-0.0848725,-0.241112,1.95931,1.93321,-0.0135084,1.67798,-0.00334684,-0.0141894,5.39622,
591,-0.0430613,0.26693,-0.19594,-0.175146,-0.366247,0,0.246379,0.0401916,0.523618,0.987183,0.00752975,-0.0629056,0.146475,0.521858,0.827556,-0.132192,-0.525363,-0.387484,-0.590615,0.52434,1.15464,1.996,-0.387194,1.23927,-0.336675,-1.77068,-0.298923,-1.61602,0.912431,0.347491,-0.0179821,3.30721,0.481716,-0.0031912,7.36503,
592,-0.0129236,0.127395,-0.282718,-0.227201,-0.373801,0,0.18632,0.0318088,0.567699,0.985632,0.00753304,-0.094046,0.140099,0.406869,0.839884,-0.181794,-0.526586,-0.181437,-0.560029,0.516288,1.25964,1.71167,-0.434731,0.555164,-0.142792,-0.900121,-0.128131,-2.97069,-0.40855,-2.31026,-0.0280017,4.91895,0.74219,-0.316518,-0.948439,
593,-0.00486651,-0.0648321,-0.339477,-0.270956,-0.248913,0,0.0837439,0.0152289,0.58064,0.983154,0.00452224,-0.114789,0.142168,0.210183,0.778189,-0.362627,-0.527913,0.0919618,-0.520438,0.498356,1.229,1.50302,-0.48487,-0.0326604,-0.340871,-0.668564,0.360492,-4.88053,-2.04716,-4.90267,-0.0244445,6.00852,0.365619,-0.39996,-0.26801,
594,0.00203676,-0.275353,-0.351056,-0.299179,-0.106101,0,-0.0730309,-0.00522994,0.564908,0.980239,-0.00442218,-0.128815,0.150065,-0.0893724,0.62846,-0.559933,-0.529025,0.400361,-0.521159,0.477925,1.20395,1.55468,-0.32629,-0.575053,-0.371579,-0.470159,-0.0592896,-7.06586,-3.92473,-0.011129,-0.0218026,6.33468,-0.0765516,-0.41232,-0.728567,
595,-7.43546e-05,-0.374547,0.0269366,-0.167018,-0.0887565,0,-0.282432,-0.0230181,0.526035,0.976078,-0.00882248,-0.143594,0.163019,-0.498068,0.496406,-0.534313,-0.529777,0.557668,-0.525573,0.45743,1.11822,1.86345,-0.153661,-0.832617,0.964469,-0.531926,1.01839,-9.26931,0.300935,0.369477,0.03912,-0.568817,-0.0896695,-0.413207,-2.68969,
596,0.0527815,-0.326605,0.132084,-0.00458069,-0.0128101,0,-0.313747,-0.0269251,0.483003,0.975227,0.0282489,-0.133281,0.174271,-0.559804,0.516662,-0.525202,-0.525784,0.480216,-0.533981,0.438363,0.918097,2.09146,-0.225941,-0.760792,0.484334,1.00111,0.299264,1.12977,0.236041,0.0576509,0.092772,-2.49563,-0.24899,-0.371347,-5.28484,
597,0.113145,-0.213663,0.251264,0.0546986,0.116681,0,-0.275371,-0.023627,0.460172,0.976986,0.00460584,-0.0841994,0.195929,-0.481817,0.526728,-0.523892,-0.522807,0.307383,-0.549755,0.428739,0.60058,2.40705,0.228054,-0.41069,-0.107297,2.76135,1.26458,1.99059,0.17654,0.00840674,-0.0104614,-4.43641,-0.379089,-0.0131294,-7.40537,
598,0.0880926,-0.0288641,0.341522,0.120009,0.152351,0,-0.202795,-0.0172187,0.431524,0.97433,-0.0114516,-0.0307292,0.222724,-0.338861,0.54576,-0.501965,-0.52336,0.0408965,-0.572465,0.44864,0.475445,2.57872,0.224239,-0.69695,0.479083,2.02929,0.910312,3.71037,0.581566,0.858158,-0.00562619,-6.20125,-0.523437,0.803689,1.18119,
599,-0.00831455,0.20675,0.359959,0.165237,0.0822653,0,-0.0765783,-0.00544275,0.394698,0.972567,0.00103184,-0.000342922,0.232621,-0.0984043,0.594004,-0.431656,-0.523629,-0.297138,-0.599318,0.504865,0.529099,3.1277,-0.74009,0.364834,-0.147407,-0.76394,-0.148356,5.69975,1.12365,1.94325,0.00391354,-7.13622,-0.312705,1.46844,0.995639,
600,-0.00944137,0.38415,-0.00835306,0.0267269,-0.0305429,0,0.10302,0.0147095,0.457302,0.974985,-0.0155648,-0.0227901,0.220551,0.237766,0.664447,-0.321249,-0.523781,-0.573556,-0.60063,0.531002,0.616656,3.36605,-0.684393,1.27327,-0.55346,-0.796661,-1.42933,7.85792,1.91127,2.48766,-0.0125369,-0.249391,0.0295632,-0.171894,2.47262,
601,-0.0123789,0.356122,-0.0943164,-0.0875331,-0.187751,0,0.278494,0.0411873,0.50978,0.980961,-0.0205289,-0.0483347,0.186973,0.580584,0.762298,-0.20537,-0.524438,-0.527547,-0.596377,0.520536,0.807606,3.10969,-0.580456,0.806495,-0.347806,-0.882229,-0.669181,1.55657,2.00396,2.12523,-0.015213,1.34576,0.136686,-0.261707,5.14042,
602,-0.0106516,0.282819,-0.200009,-0.167052,-0.352663,0,0.254433,0.0423231,0.536913,0.981268,-0.0253755,-0.070746,0.17738,0.538836,0.844034,-0.136131,-0.52518,-0.411829,-0.582228,0.505097,1.12346,2.96776,-0.576634,0.276582,-0.400759,-0.833041,-0.3381,-1.45571,1.2711,0.665082,-0.0138518,3.27239,0.427977,-0.349301,7.47528,
603,0.0475108,0.144443,-0.292428,-0.221074,-0.383316,0,0.197577,0.0351074,0.533759,0.98181,-0.0284022,-0.0776743,0.170904,0.430901,0.875346,-0.167578,-0.526012,-0.206041,-0.553864,0.48603,1.26256,2.69862,-0.724505,-0.313513,0.47701,0.848168,0.111505,-2.86134,-0.00553744,-1.87158,0.0107025,4.93879,0.702212,-0.417422,-0.925114,
604,0.00167501,-0.0498975,-0.353665,-0.267487,-0.271296,0,0.0964329,0.0184691,0.517229,0.981635,-0.0321051,-0.0656969,0.176196,0.237737,0.834409,-0.328777,-0.52522,0.0707371,-0.51798,0.474578,1.23005,1.62482,-0.765676,-0.0696924,-1.13375,-0.476809,0.24761,-4.84918,-1.61757,-4.55684,0.0276441,6.13214,0.198103,-0.036287,-0.298832,
605,0.0124384,-0.26652,-0.375232,-0.296199,-0.104897,0,-0.0627325,-0.00425946,0.519892,0.976928,-0.0474581,-0.0521623,0.201591,-0.0647565,0.706406,-0.564351,-0.522705,0.386858,-0.521136,0.472753,1.20846,0.685658,-0.821355,0.396537,-0.968746,-0.163195,0.828404,-7.19377,-3.47918,-1.27075,-0.00651459,6.54235,-0.0811607,-0.0080724,-0.44856,
606,0.0145578,-0.380124,0.0191443,-0.156987,-0.0922887,0,-0.275036,-0.0223791,0.531437,0.972112,-0.0562371,-0.0502655,0.222055,-0.483256,0.497414,-0.540763,-0.523345,0.566878,-0.525241,0.474212,1.13775,1.17031,-0.556745,0.103477,0.467023,-0.102568,1.33032,-9.53702,-1.94746,0.569759,-0.0109727,-0.664509,-0.0830241,0.0559125,-2.35828,
607,0.00805818,-0.329994,0.117251,0.00615697,-0.0267526,0,-0.311924,-0.0263166,0.52716,0.970703,-0.0431259,-0.0562816,0.229584,-0.556728,0.50777,-0.526031,-0.523721,0.485596,-0.533343,0.480979,0.95332,1.49605,-0.840498,-0.324231,0.470549,-0.29082,0.0708805,0.973018,0.50154,0.0941317,-0.00684123,-2.58494,-0.240742,0.192389,-5.00113,
608,0.0181928,-0.210592,0.23102,0.06594,0.0970422,0,-0.278782,-0.0242335,0.498164,0.969822,-0.0303883,-0.0567948,0.235152,-0.48814,0.533258,-0.52398,-0.524067,0.302828,-0.549864,0.491753,0.648903,1.63608,-0.898059,-0.839299,0.540852,0.00179577,0.316165,1.7644,0.517707,0.0115137,-0.0070282,-4.70883,-0.418197,0.238186,-7.15806,
609,0.00474544,-0.015999,0.323212,0.126139,0.157554,0,-0.214804,-0.0191445,0.450189,0.968735,-0.0050609,-0.0536804,0.242169,-0.360135,0.57097,-0.50586,-0.523085,0.0226641,-0.574264,0.506708,0.469097,1.78281,-0.890318,-1.06219,1.47448,-0.385933,0.135485,3.34402,0.988679,0.707216,0.00711368,-6.48317,-0.555683,0.358864,1.05475,
610,0.0743041,0.221577,0.371808,0.17576,0.0975222,0,-0.100492,-0.00831787,0.429644,0.960614,-0.013718,-0.0150481,0.277138,-0.13933,0.641147,-0.450396,-0.523323,-0.31915,-0.59904,0.523574,0.52345,2.78676,-0.695117,-0.308066,0.0772064,1.62816,1.32129,5.44588,1.80271,1.61567,-0.00770922,-7.35352,-0.502785,0.354691,1.01359,
611,0.0271055,0.38829,-0.0438826,0.0186718,-0.00960195,0,0.0694195,0.0125817,0.455821,0.964018,0.0100425,-0.0125469,0.265352,0.181327,0.745214,-0.350528,-0.524395,-0.580449,-0.611898,0.525579,0.615303,3.1548,-0.825181,1.17293,1.45084,0.259192,-1.66635,7.52955,2.41221,2.34229,-0.045976,0.301471,-0.0125293,-0.0519462,2.61247,
