step,action0,action1,action2,state0,state1,state2,state3,state4,state5,state6,state7,state8,state9,state10,
674,0.0245689,0.0289516,0.780043,1.54184,-0.145992,-0.0426408,-0.571226,-0.437034,1.91676,0.748478,-0.303837,-0.402843,-0.0127931,10,
675,0.0263556,0.0347109,0.803586,1.5474,-0.148176,-0.0457439,-0.57127,-0.350382,1.9331,0.640957,-0.243563,-0.372574,0.00268049,10,
676,0.0279941,0.0435782,0.829174,1.55209,-0.14989,-0.0485899,-0.571143,-0.255195,1.94843,0.531186,-0.186468,-0.338519,0.0300018,10,
677,0.0294676,0.0560338,0.856553,1.55589,-0.151161,-0.0511497,-0.570733,-0.151275,1.96276,0.419859,-0.133554,-0.300972,0.0735147,10,
678,0.030761,0.0725378,0.884878,1.5588,-0.152029,-0.0533968,-0.569891,-0.0384048,1.97613,0.30805,-0.086026,-0.260299,0.138041,10,
679,0.0318609,0.0934523,0.912703,1.56082,-0.152541,-0.0553081,-0.568427,0.0836483,1.98862,0.197328,-0.0452802,-0.216963,0.228774,10,
680,0.0327565,0.118904,0.938197,1.56197,-0.152758,-0.0568644,-0.566111,0.215118,2.0004,0.0898839,-0.0128093,-0.171551,0.351018,10,
681,0.03344,0.148579,0.959606,1.56228,-0.152753,-0.0580521,-0.56267,0.356226,2.01173,-0.0113703,0.0099862,-0.124832,0.509672,10,
682,0.0339075,0.181461,0.97583,1.56182,-0.152606,-0.0588646,-0.557798,0.507161,2.02311,-0.102773,0.022122,-0.0778208,0.708369,10,
683,0.0341606,0.215565,0.986795,1.56068,-0.152405,-0.0593045,-0.551169,0.668067,2.03528,-0.180008,0.023492,-0.0318528,0.948214,10,
684,0.0341961,0.165618,0.994876,1.55912,-0.152186,-0.0593663,-0.542333,0.833152,2.00523,-0.13109,0.059353,0.0279887,1.33779,10,
685,0.0338849,-0.0559248,0.998376,1.55888,-0.151037,-0.0588254,-0.529693,0.921568,1.92407,0.0420475,0.236002,0.101049,1.79441,6.24273,
686,0.0332426,-0.127014,0.998841,1.55939,-0.148847,-0.0577091,-0.515134,0.946887,1.871,0.0700119,0.307195,0.17558,1.83059,0.734162,
687,0.0322671,-0.116985,0.998853,1.55981,-0.146338,-0.0560139,-0.50096,0.941111,1.8361,0.0293922,0.315659,0.247005,1.70491,-1.82024,
688,0.0309826,-0.078655,0.998784,1.55978,-0.143838,-0.0537818,-0.487896,0.921993,1.81596,-0.04229,0.306752,0.31034,1.55688,-2.77004,
689,0.0294287,-0.0382453,0.998759,1.5591,-0.141392,-0.0510821,-0.475892,0.898958,1.80716,-0.127151,0.303519,0.364214,1.44205,-2.89581,
690,0.027647,-0.00564682,0.998812,1.55773,-0.138923,-0.047987,-0.464627,0.876666,1.80624,-0.216674,0.313115,0.409345,1.37309,-2.63771,
691,0.0256743,0.0175802,0.998929,1.55564,-0.136331,-0.0445607,-0.453754,0.85713,1.81026,-0.306915,0.334873,0.447131,1.34492,-2.2352,
692,0.0235413,0.0331091,0.999077,1.55283,-0.133529,-0.0408564,-0.442984,0.840954,1.81704,-0.39619,0.365521,0.478889,1.34771,-1.81152,
693,0.0212734,0.0432898,0.999227,1.54931,-0.130461,-0.0369185,-0.432104,0.828045,1.82513,-0.483926,0.401668,0.505573,1.37243,-1.42437,
694,0.0188926,0.0501628,0.999366,1.54509,-0.127092,-0.0327852,-0.420966,0.818006,1.83368,-0.57008,0.44067,0.527768,1.41239,-1.09568,
695,0.0164188,0.0552174,0.999486,1.54019,-0.123407,-0.0284912,-0.409464,0.810348,1.84225,-0.654837,0.480734,0.545773,1.46321,-0.828969,
696,0.0138712,0.0594358,0.999586,1.53461,-0.119401,-0.0240694,-0.397523,0.804591,1.85064,-0.738462,0.520769,0.559695,1.52229,-0.61908,
697,0.0112685,0.0634149,0.999669,1.52838,-0.115077,-0.0195526,-0.385081,0.800314,1.85884,-0.821229,0.560185,0.569535,1.5883,-0.457524,
698,0.00862979,0.0674856,0.999736,1.52148,-0.110442,-0.0149736,-0.372085,0.797166,1.86688,-0.903386,0.59872,0.575244,1.66066,-0.335236,
699,0.0059742,0.0718073,0.999791,1.51392,-0.105502,-0.0103657,-0.358486,0.794868,1.87486,-0.985153,0.636312,0.576762,1.73926,-0.243878,
700,0.00332127,0.0764345,0.999836,1.50572,-0.100264,-0.00576256,-0.344232,0.793201,1.88287,-1.06672,0.673012,0.574042,1.82422,-0.176343,
701,0.000690633,0.0813615,0.999872,1.49686,-0.0947366,-0.00119827,-0.329272,0.791998,1.891,-1.14825,0.708936,0.567062,1.91579,-0.12685,
702,-0.00145903,0.244161,0.999842,1.48734,-0.0895386,0.00253148,-0.313494,0.791135,1.88788,-1.23214,0.540726,0.303677,2.03324,-0.0907949,
703,-0.00230513,0.298624,0.999887,1.47717,-0.0854231,0.0039995,-0.295884,0.790518,1.90547,-1.3088,0.5073,0.0872041,2.36716,-0.0649868,
704,-0.0024296,0.264551,0.999945,1.4664,-0.0810601,0.00421546,-0.27535,0.790076,1.93409,-1.38436,0.59422,-0.0197352,2.76511,-0.0464432,
705,-0.00221623,0.209686,0.999975,1.45501,-0.075869,0.00384525,-0.251845,0.789761,1.96135,-1.46365,0.709102,-0.065796,3.1103,-0.0330439,
706,-0.00185688,0.167053,0.999988,1.44297,-0.0698006,0.00322176,-0.225893,0.789538,1.98312,-1.5475,0.807966,-0.089962,3.37751,-0.0233725,
707,-0.00139929,0.14174,0.999993,1.43024,-0.0630283,0.00242783,-0.198043,0.78938,2.00013,-1.63501,0.885012,-0.108475,3.58474,-0.0164391,
708,-0.000864977,0.127057,0.999996,1.4168,-0.0556916,0.00150077,-0.16868,0.789269,2.0143,-1.7252,0.949061,-0.123256,3.75582,-0.011512,
709,-0.000268525,0.118737,0.999998,1.40263,-0.0478727,0.000465902,-0.138034,0.789192,2.02682,-1.81754,1.00555,-0.135435,3.90534,-0.00803595,
710,0.000379586,0.114207,0.999999,1.38771,-0.0396191,-0.000658597,-0.106244,0.789138,2.03842,-1.91171,1.05771,-0.14567,4.042,-0.00559807,
711,0.00107127,0.111951,0.999999,1.37204,-0.0309578,-0.00185869,-0.0733912,0.7891,2.04951,-2.0076,1.10747,-0.154339,4.17093,-0.00389669,
712,0.0017998,0.11109,1,1.35559,-0.0219036,-0.00312273,-0.0395258,0.789074,2.06034,-2.10513,1.15592,-0.161659,4.29518,-0.00271419,
713,0.00255925,0.111116,1,1.33835,-0.0124642,-0.00444041,-0.00467782,0.789056,2.07108,-2.20429,1.20374,-0.167755,4.41654,-0.00189516,
714,0.00297196,0.66189,0.999996,1.3204,-0.00564142,-0.00515648,0.0231083,0.789056,1.88976,-2.27575,0.371511,0.0166707,2.181,0.00191743,
715,0.002607,0.771667,0.999865,1.30205,-0.00507696,-0.00452326,0.0335053,0.789,1.88244,-2.20529,0.039329,0.0459777,0.58427,-0.0844822,
716,0.00311622,0.315335,0.998062,1.2866,-0.00232203,-0.00540679,0.0345776,0.787875,2.24735,-1.66911,0.596142,-0.243122,-0.21035,-0.128576,
717,0.00467619,-0.145283,0.99135,1.27514,0.00380331,-0.00811345,0.0312893,0.787093,2.48305,-1.21087,0.910592,-0.421318,-0.553224,-0.0696551,
718,0.00679127,-0.312035,0.954288,1.26701,0.0110991,-0.0117834,0.0244944,0.786724,2.59878,-0.835595,0.898479,-0.488859,-1.12031,-0.0253403,
719,0.00907213,-0.322259,0.759993,1.26155,0.0176355,-0.0157411,0.0128248,0.786641,2.65066,-0.544279,0.72893,-0.496462,-1.78146,0.00235786,
720,0.0113277,-0.274363,0.192851,1.25808,0.0226803,-0.0196552,-0.00385403,0.78669,2.67606,-0.335238,0.529912,-0.479576,-2.37775,0.00962321,
721,0.0134807,-0.206023,-0.444554,1.25597,0.0262169,-0.0233916,-0.024816,0.786663,2.68977,-0.20372,0.354267,-0.452906,-2.8552,-0.0124155,
722,0.0154532,-0.117044,-0.716035,1.2546,0.028449,-0.026815,-0.048728,0.783522,2.66893,-0.151972,0.204488,-0.401411,-3.11561,-0.756483,
723,0.0171668,-0.0354041,-0.801248,1.25335,0.0296928,-0.0297895,-0.0739428,0.773305,2.63346,-0.16944,0.109429,-0.341518,-3.18378,-1.7859,
724,0.0186179,0.00803161,-0.824557,1.25178,0.030461,-0.0323084,-0.0991916,0.754538,2.60486,-0.225225,0.0870881,-0.289466,-3.13155,-2.9062,
725,0.0198533,0.015602,-0.830818,1.24973,0.0312536,-0.034453,-0.123865,0.726635,2.58925,-0.28857,0.114698,-0.247878,-3.04014,-4.07096,
726,0.0209089,0.0081898,-0.834258,1.24715,0.0323656,-0.0362857,-0.147834,0.689353,2.58,-0.356449,0.163607,-0.210532,-2.9529,-5.24892,
727,0.0217867,0.00578232,-0.835602,1.24404,0.0338427,-0.0378098,-0.17115,0.642655,2.56945,-0.421953,0.204287,-0.170315,-2.87572,-6.42423,
728,0.0224729,0.00903376,-0.832989,1.24041,0.0356092,-0.0390012,-0.193854,0.586579,2.5574,-0.484593,0.235708,-0.127309,-2.8,-7.59334,
729,0.0229562,0.017167,-0.824408,1.23629,0.0375962,-0.0398403,-0.215926,0.521196,2.54427,-0.544805,0.259204,-0.082217,-2.71767,-8.75114,
730,0.0232285,0.0296636,-0.807283,1.2317,0.0397447,-0.0403132,-0.237287,0.446628,2.5304,-0.603298,0.275929,-0.0357079,-2.62189,-9.88968,
731,0.023285,0.0460085,-0.777774,1.22664,0.0420054,-0.0404113,-0.257804,0.363076,2.51616,-0.6611,0.287202,0.011518,-2.50679,-10,
732,0.0231241,0.0654996,-0.729944,1.22112,0.0443413,-0.0401319,-0.277303,0.270854,2.50194,-0.719606,0.294774,0.0586723,-2.36753,-10,
733,0.0227242,-0.101383,-0.484484,1.21544,0.04681,-0.0394376,-0.295325,0.171483,2.44498,-0.498936,0.370418,0.140323,-1.98273,-10,
734,0.0217175,-0.538172,0.0933441,1.21463,0.0504342,-0.0376897,-0.308995,0.0826443,2.30965,0.267299,0.53658,0.28912,-1.47034,-10,
735,0.0200277,-0.662648,-0.0955726,1.21901,0.054433,-0.0347559,-0.321925,0.0102947,2.1807,0.80108,0.457708,0.439502,-1.78801,-8.02072,
736,0.0176525,-0.680708,-0.499073,1.22711,0.0573156,-0.0306326,-0.338482,-0.0479189,2.05339,1.20068,0.254765,0.588714,-2.36793,-6.60816,
737,0.0145868,-0.637515,-0.780762,1.23807,0.0582287,-0.0253113,-0.359889,-0.0984277,1.91914,1.51974,-0.0355784,0.740605,-2.99311,-6.07268,
738,0.0108296,-0.539257,-0.905502,1.25129,0.0566148,-0.0187909,-0.386104,-0.147217,1.78104,1.77241,-0.376898,0.889487,-3.56527,-6.1628,
739,0.00641645,-0.390083,-0.951695,1.26627,0.0522329,-0.011133,-0.416409,-0.198231,1.64737,1.96043,-0.726804,1.02546,-4.01293,-6.61937,
740,0.00142683,-0.210658,-0.966032,1.28251,0.0451714,-0.0024756,-0.449535,-0.25384,1.52598,2.08826,-1.04567,1.13964,-4.2688,-7.30529,
741,-0.00298933,0.34576,-0.987674,1.29954,0.0342948,0.00518662,-0.483604,-0.315546,1.38909,2.15993,-1.80241,0.628331,-4.23285,-8.13387,
742,-0.00474858,0.558776,-0.97942,1.31704,0.0183246,0.00823907,-0.514519,-0.384672,1.33626,2.20769,-2.15336,0.183695,-3.50166,-9.16294,
743,-0.00502251,0.577135,-0.914684,1.33482,0.000894212,0.00871435,-0.538663,-0.462443,1.32887,2.23381,-2.18136,-0.0371612,-2.54007,-10,
744,-0.00459635,0.533479,-0.604474,1.35271,-0.0162106,0.00797493,-0.555175,-0.549144,1.33585,2.23626,-2.08123,-0.13261,-1.59213,-10,
745,-0.00388732,0.446241,0.0950782,1.37049,-0.0321484,0.00674471,-0.56462,-0.643138,1.3628,2.20836,-1.89864,-0.173335,-0.773111,-10,
746,-0.00295548,0.336966,0.583153,1.38786,-0.0464328,0.0051279,-0.568396,-0.739284,1.4179,2.13354,-1.67173,-0.230995,-0.172335,-10,
747,-0.0016742,0.145679,0.665726,1.40446,-0.0586171,0.0029048,-0.568608,-0.822443,1.55245,1.99871,-1.31683,-0.348238,0.0449009,-7.26306,
748,0.000149473,0.0245518,0.620037,1.41987,-0.0680863,-0.000259342,-0.56844,-0.858948,1.65873,1.86339,-1.06861,-0.435555,0.018989,-2.38939,
749,0.00224767,0.00326939,0.568677,1.43433,-0.0761819,-0.0038998,-0.568654,-0.867088,1.70662,1.75455,-0.965801,-0.470266,-0.0591473,0.0564299,
750,0.00444271,0.0181077,0.552539,1.44799,-0.0836996,-0.00770834,-0.569336,-0.861613,1.72768,1.66105,-0.918722,-0.479768,-0.104547,1.16827,
751,0.00666305,0.0308293,0.56263,1.46092,-0.0908638,-0.0115609,-0.57022,-0.849056,1.74512,1.57249,-0.8724,-0.483327,-0.116367,1.96996,
752,0.00889572,0.0354784,0.584094,1.47315,-0.0976201,-0.015435,-0.571133,-0.830055,1.76435,1.48458,-0.816764,-0.48514,-0.111594,2.77944,
753,0.0111305,0.0355172,0.609459,1.48467,-0.103909,-0.0193131,-0.571985,-0.804477,1.78452,1.39614,-0.755565,-0.484291,-0.101176,3.61376,
754,0.0133537,0.0332009,0.63492,1.49548,-0.109695,-0.0231712,-0.572754,-0.772103,1.80501,1.3064,-0.691228,-0.480154,-0.0909533,4.47861,
755,0.0155491,0.0300111,0.658965,1.50557,-0.114961,-0.0269816,-0.573454,-0.732689,1.82537,1.2148,-0.625324,-0.472315,-0.0835103,5.37384,
756,0.0176991,0.02694,0.681372,1.51491,-0.119696,-0.0307135,-0.574107,-0.686,1.84528,1.12094,-0.558884,-0.460521,-0.0793597,6.29697,
757,0.0197852,0.0246815,0.702587,1.5235,-0.1239,-0.0343349,-0.574738,-0.631826,1.86453,1.02456,-0.49262,-0.444646,-0.0776821,7.2451,
758,0.0217885,0.0237611,0.723357,1.5313,-0.127577,-0.0378129,-0.575358,-0.569976,1.88296,0.925467,-0.427083,-0.424662,-0.0767693,8.21593,
759,0.0236903,0.0246211,0.744529,1.5383,-0.130733,-0.0411151,-0.575965,-0.500273,1.90048,0.82359,-0.362777,-0.400624,-0.0742734,9.20823,
760,0.0254721,0.0276762,0.766902,1.54447,-0.133381,-0.0442094,-0.576535,-0.422546,1.91703,0.718971,-0.300237,-0.372654,-0.0673311,10,
761,0.0271163,0.0333477,0.7911,1.54979,-0.135537,-0.0470651,-0.577019,-0.336617,1.93258,0.611805,-0.240097,-0.340938,-0.0526114,10,
762,0.0286062,0.0420789,0.817426,1.55425,-0.137223,-0.0496533,-0.577338,-0.242298,1.94714,0.502492,-0.183134,-0.305719,-0.0263197,10,
763,0.0299266,0.0543327,0.84571,1.55783,-0.138468,-0.0519471,-0.577384,-0.139379,1.96074,0.3917,-0.130313,-0.267305,0.0158087,10,
764,0.0310636,0.0705601,0.875166,1.56052,-0.139311,-0.0539226,-0.577011,-0.0276316,1.97344,0.280462,-0.0828039,-0.226071,0.0784928,10,
765,0.0320053,0.0911281,0.904375,1.56232,-0.139797,-0.055559,-0.576033,0.0931895,1.98536,0.170289,-0.0419691,-0.182484,0.166816,10,
766,0.0327423,0.116188,0.931459,1.56325,-0.139987,-0.0568396,-0.574225,0.223335,1.99668,0.0632907,-0.00928121,-0.137129,0.285985,10,
767,0.0332681,0.145475,0.954539,1.56335,-0.139952,-0.0577533,-0.57132,0.363044,2.00772,-0.0377172,0.0138583,-0.0907637,0.440852,10,
768,0.0335802,0.178052,0.972331,1.56267,-0.139773,-0.0582958,-0.567016,0.512526,2.019,-0.129178,0.0264325,-0.0443841,0.635083,10,
769,0.0336814,0.212036,0.984593,1.56132,-0.139536,-0.0584717,-0.560993,0.671944,2.03132,-0.206881,0.0282611,0.000703898,0.86995,10,
770,0.0335697,0.163239,0.993871,1.55954,-0.13928,-0.0582776,-0.552806,0.835552,2.00353,-0.158549,0.0628402,0.0592686,1.2524,10,
771,0.0331183,-0.0546907,0.998001,1.55909,-0.138122,-0.0574931,-0.540882,0.922947,1.9266,0.014959,0.234591,0.130767,1.70133,6.14502,
772,0.0323434,-0.12423,0.998552,1.55938,-0.135954,-0.0561463,-0.527069,0.947657,1.8756,0.0435805,0.303396,0.20351,1.73733,0.676379,
773,0.0312439,-0.113743,0.998552,1.5596,-0.13348,-0.0542358,-0.513629,0.941523,1.84174,0.00354808,0.310965,0.27294,1.61491,-1.85381,
774,0.0298448,-0.0754029,0.998453,1.55936,-0.131018,-0.0518049,-0.501267,0.9222,1.82214,-0.0676992,0.301856,0.33412,1.47146,-2.78909,
775,0.0281865,-0.0351254,0.99841,1.55848,-0.128611,-0.0489241,-0.489927,0.89905,1.81362,-0.15224,0.29866,0.385711,1.36155,-2.90626,
776,0.0263111,-0.00265369,0.998467,1.55691,-0.126181,-0.0456666,-0.479287,0.876696,1.81288,-0.241502,0.308308,0.428443,1.29749,-2.64317,
777,0.024256,0.0205064,0.998608,1.55462,-0.123628,-0.0420975,-0.468999,0.857129,1.81703,-0.331498,0.330045,0.463728,1.27407,-2.23781,
778,0.0220523,0.0360318,0.99879,1.55161,-0.120865,-0.0382709,-0.458777,0.840939,1.82393,-0.420517,0.360582,0.49289,1.28152,-1.81258,
779,0.0197258,0.0462561,0.998979,1.5479,-0.117837,-0.0342318,-0.448408,0.828025,1.83216,-0.507975,0.396548,0.516894,1.31085,-1.42461,
780,0.017299,0.0531991,0.999156,1.54349,-0.11451,-0.0300189,-0.437744,0.817986,1.84086,-0.593824,0.435321,0.536339,1.35544,-1.09552,
781,0.014792,0.0583317,0.99931,1.5384,-0.110868,-0.0256675,-0.426679,0.81033,1.8496,-0.678249,0.475132,0.551539,1.41094,-0.82865,
782,0.0122242,0.062622,0.99944,1.53264,-0.106908,-0.021211,-0.415137,0.804576,1.85818,-0.76152,0.51491,0.562623,1.47476,-0.618721,
783,0.00961441,0.0666567,0.999548,1.52622,-0.102633,-0.0166822,-0.403056,0.800301,1.86659,-0.843913,0.554081,0.569612,1.54557,-0.457184,
784,0.00698176,0.07076,0.999638,1.51914,-0.0980468,-0.0121139,-0.390383,0.797156,1.87485,-0.925683,0.592394,0.572477,1.62276,-0.334941,
785,0.00434535,0.075087,0.999711,1.51141,-0.0931582,-0.00753942,-0.377068,0.79486,1.88306,-1.00705,0.629794,0.571181,1.7062,-0.243634,
786,0.00172447,0.07969,0.999771,1.50303,-0.0879737,-0.00299203,-0.363059,0.793195,1.8913,-1.08822,0.666339,0.5657,1.79598,-0.176147,
787,-0.000782696,0.158615,0.999776,1.494,-0.0826101,0.00135801,-0.348296,0.791994,1.89433,-1.17049,0.607768,0.439033,1.90119,-0.126672,
788,-0.00208962,0.292908,0.999767,1.48431,-0.0783902,0.00362557,-0.332183,0.791132,1.89928,-1.25048,0.47119,0.157696,2.12446,-0.0907771,
789,-0.00244523,0.282524,0.999872,1.47401,-0.0744599,0.00424259,-0.313607,0.790514,1.9258,-1.32428,0.525066,0.0136384,2.51812,-0.0650123,
790,-0.00233389,0.231061,0.99994,1.46312,-0.0698498,0.00404941,-0.29197,0.790072,1.95438,-1.40046,0.634951,-0.0525134,2.8901,-0.0463858,
791,-0.00202023,0.180765,0.99997,1.45159,-0.0643428,0.00350518,-0.267657,0.789758,1.97845,-1.48118,0.74318,-0.0817144,3.18777,-0.0329253,
792,-0.00159614,0.149132,0.999984,1.4394,-0.0580593,0.00276936,-0.241245,0.789536,1.99692,-1.56611,0.827631,-0.102184,3.41498,-0.0232429,
793,-0.00108793,0.130541,0.999991,1.42652,-0.0511645,0.00188761,-0.213194,0.789379,2.01179,-1.65412,0.89599,-0.118213,3.59753,-0.0163339,
794,-0.000512842,0.119805,0.999995,1.41293,-0.0437605,0.0008898,-0.18379,0.789269,2.02454,-1.74446,0.954909,-0.131206,3.75331,-0.0114386,
795,0.000117046,0.113747,0.999997,1.39861,-0.0359069,-0.00020308,-0.153203,0.789192,2.03606,-1.83673,1.00839,-0.141989,3.89307,-0.00799027,
796,0.000792642,0.110478,0.999998,1.38354,-0.0276376,-0.00137527,-0.121538,0.789139,2.04687,-1.93072,1.05879,-0.151038,4.02316,-0.00557302,
797,0.00150658,0.108894,0.999999,1.36771,-0.0189718,-0.00261398,-0.0888548,0.789101,2.05729,-2.02633,1.10751,-0.158626,4.14733,-0.00388538,
798,0.00225249,0.10836,1,1.35111,-0.0099197,-0.00390817,-0.0551932,0.789075,2.06751,-2.12354,1.15536,-0.164911,4.26782,-0.00271118,
799,0.00302457,0.108511,1,1.33373,-0.000486355,-0.00524777,-0.0205771,0.789057,2.07763,-2.22234,1.2028,-0.169985,4.38594,-0.00189659,
800,0.00368794,0.489641,0.999998,1.31558,0.00828334,-0.00639876,0.012187,0.789049,1.96851,-2.3058,0.701893,-0.0558666,3.0352,0.000991768,
801,0.00362807,0.643939,0.999911,1.29711,0.0111032,-0.00629488,0.0277892,0.788921,1.98326,-2.18164,0.333184,-0.036151,1.06171,-0.111502,
802,0.00444724,0.151503,0.998374,1.28182,0.015744,-0.00771621,0.0317496,0.787741,2.33194,-1.6523,0.783139,-0.297581,0.0530369,-0.127179,
803,0.00621499,-0.263309,0.991591,1.27046,0.0230968,-0.0107835,0.0300153,0.786979,2.56201,-1.20142,1.03662,-0.45851,-0.416493,-0.0663765,
804,0.00845719,-0.371257,0.94448,1.26237,0.0311301,-0.0146741,0.0237191,0.78664,2.66904,-0.834074,0.957135,-0.506869,-1.13212,-0.0215185,
805,0.0107957,-0.355963,0.684826,1.25688,0.0380098,-0.018732,0.0116656,0.786583,2.71921,-0.552485,0.756315,-0.503504,-1.86553,0.00523795,
806,0.013066,-0.293257,0.00503083,1.25331,0.0432117,-0.022672,-0.00583988,0.786636,2.74454,-0.355163,0.541965,-0.479,-2.50026,0.0084953,
807,0.0151894,-0.209938,-0.57472,1.25098,0.046799,-0.0263573,-0.0277647,0.785794,2.75041,-0.239587,0.355037,-0.440821,-2.97394,-0.203235,
808,0.0170852,-0.11188,-0.779994,1.24925,0.0490309,-0.0296479,-0.0525407,0.780513,2.72229,-0.204913,0.203751,-0.38019,-3.21248,-1.09996,
809,0.0186912,-0.0321743,-0.841206,1.24752,0.050306,-0.0324355,-0.0784479,0.767267,2.68486,-0.236395,0.119636,-0.316788,-3.2624,-2.20275,
810,0.0200287,0.00213288,-0.859937,1.2454,0.0512067,-0.0347575,-0.104321,0.744929,2.65928,-0.294428,0.110045,-0.265178,-3.21002,-3.38374,
811,0.0211515,0.00432262,-0.867956,1.24279,0.0522142,-0.0367069,-0.129675,0.712987,2.6457,-0.360075,0.145585,-0.223326,-3.1316,-4.60271,
812,0.0220872,-1.43369e-05,-0.872977,1.23964,0.0535618,-0.0383315,-0.154433,0.671245,2.63503,-0.427406,0.189973,-0.182657,-3.05768,-5.83155,
813,0.0228285,0.00151654,-0.874827,1.23596,0.0552263,-0.0396187,-0.178616,0.619677,2.62273,-0.491428,0.224537,-0.13893,-2.98772,-7.05894,
814,0.023363,0.0081918,-0.872286,1.23178,0.0571337,-0.0405468,-0.202222,0.558312,2.6092,-0.552463,0.25048,-0.0928397,-2.91331,-8.28086,
815,0.0236813,0.0195854,-0.863778,1.22713,0.0592189,-0.0410995,-0.225186,0.487218,2.59475,-0.611073,0.26876,-0.0450275,-2.82709,-9.49158,
816,0.0237769,0.0353194,-0.846828,1.22201,0.0614245,-0.0412656,-0.247386,0.406514,2.57968,-0.668122,0.28044,0.0038539,-2.72245,-10,
817,0.0236466,0.0548747,-0.817286,1.21644,0.063703,-0.0410393,-0.268653,0.316399,2.56429,-0.72483,0.286949,0.0530903,-2.59354,-10,
818,0.0232785,-0.0579397,-0.68069,1.21057,0.0660615,-0.0404,-0.288643,0.217703,2.52092,-0.583603,0.341781,0.127681,-2.2766,-10,
819,0.0223194,-0.529944,-0.102644,1.20915,0.0695739,-0.0387346,-0.30424,0.126645,2.39489,0.202271,0.537034,0.281356,-1.6573,-10,
820,0.0206412,-0.666817,-0.219384,1.21313,0.0735993,-0.0358209,-0.318414,0.050544,2.26569,0.766951,0.463531,0.442293,-1.91188,-8.57627,
821,0.018231,-0.692188,-0.559898,1.22107,0.0765301,-0.0316368,-0.335818,-0.0124175,2.1374,1.19631,0.260618,0.601061,-2.45644,-7.23927,
822,0.0150909,-0.656161,-0.804954,1.23209,0.077483,-0.0261862,-0.357878,-0.0679684,2.00323,1.54078,-0.0319899,0.760486,-3.06853,-6.70354,
823,0.0112271,-0.564735,-0.916538,1.24557,0.0758734,-0.0194807,-0.384716,-0.121651,1.86528,1.8141,-0.379967,0.915788,-3.6463,-6.75751,
824,0.00667798,-0.41855,-0.958576,1.26095,0.0714172,-0.0115868,-0.415746,-0.177252,1.73044,2.01839,-0.742909,1.05813,-4.11358,-7.17356,
825,0.00152295,-0.234564,-0.972027,1.27771,0.0641569,-0.00264238,-0.44978,-0.237153,1.60634,2.15784,-1.07978,1.17873,-4.3954,-7.82608,
826,-0.00304891,0.346307,-0.990563,1.29533,0.0528814,0.00528999,-0.484939,-0.302927,1.46476,2.23685,-1.87309,0.651267,-4.3783,-8.6318,
827,-0.00487559,0.569699,-0.984382,1.31345,0.0362592,0.00845943,-0.516971,-0.375978,1.41061,2.28666,-2.24397,0.191605,-3.63634,-9.64787,
828,-0.00516616,0.591462,-0.933062,1.33186,0.0180779,0.00896361,-0.542107,-0.457621,1.40397,2.31185,-2.27772,-0.0369269,-2.65338,-10,
829,-0.00473187,0.549294,-0.666873,1.35037,0.000197418,0.00821008,-0.559423,-0.548272,1.41198,2.31511,-2.17787,-0.135867,-1.68039,-10,
830,-0.00400739,0.464658,0.022878,1.3688,-0.0165242,0.00695304,-0.569445,-0.64659,1.43757,2.29039,-1.9973,-0.176142,-0.829292,-10,
831,-0.00306148,0.354751,0.555005,1.38682,-0.0315774,0.00531182,-0.573547,-0.747781,1.49271,2.21502,-1.76523,-0.234288,-0.197494,-10,
832,-0.00177744,0.169749,0.66805,1.40405,-0.0445342,0.00308394,-0.57376,-0.835663,1.62233,2.07248,-1.41037,-0.348623,0.06176,-7.6015,
833,7.02554e-05,0.0304882,0.626005,1.42004,-0.0546368,-0.000121896,-0.573413,-0.873167,1.7381,1.93321,-1.13522,-0.444908,0.0491147,-2.34802,
834,0.00222018,0.00321426,0.573746,1.43504,-0.0632237,-0.00385211,-0.573392,-0.880209,1.78951,1.82236,-1.02299,-0.482948,-0.0294028,0.264015,
835,0.00447571,0.0175026,0.556734,1.44924,-0.0711889,-0.00776561,-0.573848,-0.872815,1.81124,1.72781,-0.974006,-0.49308,-0.0771963,1.42439,
836,0.00675695,0.030957,0.567368,1.4627,-0.0787953,-0.0117238,-0.574517,-0.858192,1.8285,1.63862,-0.92766,-0.496424,-0.0899681,2.23042,
837,0.00904948,0.0360075,0.589972,1.47546,-0.0859918,-0.0157018,-0.575219,-0.837086,1.84765,1.55004,-0.871566,-0.498011,-0.0851391,3.04491,
838,0.011343,0.0362477,0.616751,1.4875,-0.092716,-0.0196818,-0.575857,-0.809359,1.86779,1.46087,-0.809623,-0.496889,-0.0741088,3.88582,
839,0.0136234,0.0340307,0.643718,1.49883,-0.0989312,-0.0236394,-0.576407,-0.774774,1.88827,1.3703,-0.744368,-0.492406,-0.062974,4.75921,
840,0.0158743,0.0309111,0.669285,1.50942,-0.104617,-0.027546,-0.576878,-0.733072,1.9086,1.27778,-0.677458,-0.484128,-0.0544333,5.66508,
841,0.0180775,0.0279369,0.69321,1.51926,-0.109766,-0.0313703,-0.577294,-0.684002,1.92845,1.18288,-0.609988,-0.471789,-0.0490119,6.60091,
842,0.020214,0.0258474,0.715935,1.52834,-0.114375,-0.0350793,-0.577676,-0.627338,1.9476,1.08535,-0.542727,-0.455257,-0.0458278,7.56377,
